listing_id,available,price,adjusted_price,minimum_nights,maximum_nights,listing_url,name,latitude,longitude,property_type,room_type,accomodates,bathrooms_text,bedrooms,beds,amenities,host_id,host_name,host_since,host_location,total_reviews
43866735,1.0,99.67,99.67,2.0,7.0,https://www.airbnb.com/rooms/43866735,Cosy house near the marina,51.23298,4.38902,Entire residential home,Entire home/apt,5,1 bath,3.0,3.0,"[""Refrigerator"", ""Backyard"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Host greets you"", ""Stove"", ""Oven"", ""Cooking basics"", ""Wifi"", ""Dishes and silverware"", ""Free street parking"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Bathtub"", ""Free parking on premises"", ""TV"", ""Heating"", ""Hot water"", ""Private entrance"", ""Dishwasher"", ""Coffee maker"", ""Patio or balcony"", ""Hangers"", ""Clothing storage: closet"", ""Cleaning products""]",272939980,Karen,2019-07-02,"Antwerp, Flanders, Belgium",25.0
43876946,1.0,165.0,165.0,1.0,1125.0,https://www.airbnb.com/rooms/43876946,New Port of Antwerp Apartment in City Center,51.21144,4.42702,Entire rental unit,Entire home/apt,4,1.5 baths,1.0,2.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Outdoor furniture"", ""Stove"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Bed linens"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Outdoor dining area"", ""Extra pillows and blankets"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Private patio or balcony"", ""Fire extinguisher"", ""Dishwasher"", ""Coffee maker"", ""Hangers"", ""Cable TV"", ""TV with standard cable"", ""Shower gel""]",351126993,Room Engine,2020-06-21,"Antwerpen, Vlaanderen, Belgium",2.0
43877035,0.0,135.67,135.67,1.0,1125.0,https://www.airbnb.com/rooms/43877035,New Mombasa  Apartment in Antwerp City Center,51.21232,4.42712,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Lockbox"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Free washer \u2013 In unit"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Coffee maker"", ""Patio or balcony"", ""Hangers"", ""Cable TV"", ""TV with standard cable"", ""Shower gel""]",351126993,Room Engine,2020-06-21,"Antwerpen, Vlaanderen, Belgium",21.0
43877093,1.0,121.67,121.67,1.0,1125.0,https://www.airbnb.com/rooms/43877093,New Tuscany Apartment in Antwerp City Center,51.21134,4.42818,Entire rental unit,Entire home/apt,2,1 bath,1.0,3.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Outdoor furniture"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Lockbox"", ""Bed linens"", ""Body soap"", ""Iron"", ""Dedicated workspace"", ""Free washer \u2013 In unit"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Outdoor dining area"", ""Room-darkening shades"", ""Extra pillows and blankets"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Private patio or balcony"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Coffee maker"", ""Hangers"", ""Cable TV"", ""TV with standard cable"", ""Shower gel""]",351126993,Room Engine,2020-06-21,"Antwerpen, Vlaanderen, Belgium",20.0
43961716,1.0,150.0,150.0,2.0,1125.0,https://www.airbnb.com/rooms/43961716,New Scandic Apartment in Antwerp City Center,51.21075,4.4283,Entire rental unit,Entire home/apt,4,1.5 baths,1.0,2.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Lockbox"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Private patio or balcony"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Coffee maker"", ""Hangers"", ""Cable TV"", ""TV with standard cable"", ""Shower gel""]",351126993,Room Engine,2020-06-21,"Antwerpen, Vlaanderen, Belgium",5.0
43968872,0.0,75.33,75.33,2.0,5.0,https://www.airbnb.com/rooms/43968872,Appartement Antwerpen | Het Eilandje,51.23367,4.41193,Entire rental unit,Entire home/apt,2,1.5 baths,1.0,1.0,"[""Refrigerator"", ""Elevator"", ""Shower gel"", ""Kitchen"", ""Paid street parking off premises"", ""Smoke alarm"", ""Children\u2019s dinnerware"", ""Host greets you"", ""Oven"", ""Clothing storage: wardrobe"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Nespresso machine"", ""Induction stove"", ""Washer"", ""Bed linens"", ""Freezer"", ""Microwave"", ""Central heating"", ""Free dryer \u2013 In unit"", ""Essentials"", ""Dedicated workspace: monitor"", ""Waterfront"", ""Dining table"", ""Bathtub"", ""Extra pillows and blankets"", ""Wine glasses"", ""Free parking on premises"", ""Drying rack for clothing"", ""Hot water"", ""Private patio or balcony"", ""HDTV with Netflix, standard cable"", ""Dishwasher"", ""Coffee maker"", ""Hangers"", ""Cable TV"", ""Cleaning products""]",84884719,Kim,2016-07-20,"Antwerp, Flanders, Belgium",0.0
43975047,0.0,45.0,45.0,2.0,1125.0,https://www.airbnb.com/rooms/43975047,Studio in Antwerpen City,51.21307,4.41773,Entire guesthouse,Entire home/apt,2,1 bath,1.0,2.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Wifi"", ""Dishes and silverware"", ""Baking sheet"", ""Lockbox"", ""Bed linens"", ""Iron"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""TV"", ""Heating"", ""Hot water"", ""Private entrance"", ""Ethernet connection"", ""Coffee maker"", ""Hangers"", ""Shower gel""]",44715953,Ellen,2015-09-21,"Antwerp, Flanders, Belgium",73.0
44006807,1.0,83.0,83.0,1.0,1125.0,https://www.airbnb.com/rooms/44006807,Vintage-design apartment in the best area in town,51.2054,4.43252,Entire rental unit,Entire home/apt,3,1.5 baths,1.0,1.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Keypad"", ""Stove"", ""Mini fridge"", ""Oven"", ""Cooking basics"", ""Dishes and silverware"", ""Security cameras on property"", ""Baking sheet"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Bed linens"", ""Freezer"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Hema douchegel body soap"", ""Long term stays allowed"", ""Cleaning products"", ""Dining table"", ""Bathtub"", ""Room-darkening shades"", ""Portable fans"", ""Crib"", ""Hema Conditioner conditioner"", ""First aid kit"", ""Wine glasses"", ""TV"", ""Heating"", ""Hot water"", ""Fire extinguisher"", ""Fast wifi \u2013 277 Mbps"", ""Ethernet connection"", ""Coffee maker"", ""Clothing storage: dresser and wardrobe"", ""Hangers"", ""Air conditioning"", ""Shower gel""]",352562867,Ray,2020-06-29,"Antwerp, Flanders, Belgium",126.0
44026861,0.0,75.0,75.0,2.0,1125.0,https://www.airbnb.com/rooms/44026861,spacious and light apartment in Antwerp,51.20554,4.41106,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,2.0,"[""Long term stays allowed"", ""Kitchen"", ""Shampoo"", ""Hangers"", ""Iron"", ""Dedicated workspace"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",55248432,Lenah,2016-01-19,"Antwerp, Flanders, Belgium",0.0
44052303,0.0,60.0,60.0,2.0,1125.0,https://www.airbnb.com/rooms/44052303,Logeren in het centrum van Antwerpen,51.21134,4.39719,Entire rental unit,Entire home/apt,2,1.5 baths,1.0,1.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Stove"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Baking sheet"", ""Nespresso machine"", ""Laundromat nearby"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Iron"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Hot water kettle"", ""Long term stays allowed"", ""Cleaning products"", ""First aid kit"", ""Extra pillows and blankets"", ""Wine glasses"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Coffee maker"", ""Patio or balcony"", ""Clothing storage: dresser and wardrobe"", ""Ceiling fan"", ""Hangers"", ""Cable TV"", ""Air conditioning"", ""TV with standard cable"", ""Shower gel""]",353161989,Katinka,2020-07-03,"Antwerp, Flanders, Belgium",11.0
44060750,0.0,85.0,85.0,14.0,1125.0,https://www.airbnb.com/rooms/44060750,Beautiful & cosy apartment in the heart of Antwerp,51.21097,4.41055,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,2.0,"[""Refrigerator"", ""Elevator"", ""Paid street parking off premises"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Outdoor furniture"", ""TV with Chromecast, standard cable"", ""Single level home"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Lockbox"", ""Toaster"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Iron"", ""Free washer \u2013 In unit"", ""Pocket wifi"", ""Essentials"", ""Hot water kettle"", ""Long term stays allowed"", ""Outdoor dining area"", ""Cleaning products"", ""Dining table"", ""Portable fans"", ""First aid kit"", ""Extra pillows and blankets"", ""Crib"", ""Wine glasses"", ""Drying rack for clothing"", ""Heating"", ""Hot water"", ""Dedicated workspace: office chair, desk, and table"", ""Private patio or balcony"", ""Dishwasher"", ""Dryer"", ""Ethernet connection"", ""Coffee maker"", ""Hangers"", ""Cable TV"", ""Clothing storage: wardrobe, dresser, and walk-in closet"", ""Board games"", ""Shower gel"", ""Sound system with Bluetooth and aux""]",72269065,Darius,2016-05-16,Belgium,1.0
44081954,1.0,60.0,60.0,2.0,1125.0,https://www.airbnb.com/rooms/44081954,Cozy duplex studio in Antwerp,51.21297,4.44003,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Hot water"", ""Refrigerator"", ""Fire extinguisher"", ""Long term stays allowed"", ""Kitchen"", ""Smoke alarm"", ""Coffee maker"", ""Patio or balcony"", ""First aid kit"", ""Stove"", ""Carbon monoxide alarm"", ""Bed linens"", ""Dedicated workspace"", ""Wifi"", ""Cooking basics"", ""Heating"", ""Dishes and silverware"", ""Essentials""]",245251431,Zeger,2019-02-25,"Antwerp, Flanders, Belgium",37.0
44082421,0.67,100.0,100.0,2.0,751.67,https://www.airbnb.com/rooms/44082421,Spacious and bright duplex apartment in the center,51.21488,4.40186,Entire rental unit,Entire home/apt,2,1.5 baths,1.0,1.0,"[""Hot water"", ""Fire extinguisher"", ""Long term stays allowed"", ""Smoke alarm"", ""Hair dryer"", ""First aid kit"", ""Carbon monoxide alarm"", ""Breakfast"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",171439743,Nikki,2018-02-03,Belgium,6.0
44229738,1.0,715.0,715.0,2.67,1125.0,https://www.airbnb.com/rooms/44229738,Boutique holiday home in Antwerp,51.21271,4.40294,Entire residential home,Entire home/apt,10,8 baths,5.0,5.0,"[""Fire extinguisher"", ""Long term stays allowed"", ""Dryer"", ""Hair dryer"", ""Washer"", ""Smoke alarm"", ""First aid kit"", ""Carbon monoxide alarm"", ""Cable TV"", ""Wifi"", ""TV with standard cable"", ""Heating"", ""Essentials""]",171439743,Nikki,2018-02-03,Belgium,6.0
45201486,0.67,135.0,135.0,1.0,376.67,https://www.airbnb.com/rooms/45201486,Boutique guest room in Antwerp,51.21292,4.40251,Entire guest suite,Entire home/apt,2,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Fire extinguisher"", ""Long term stays allowed"", ""Kitchen"", ""Smoke alarm"", ""Washer \u2013\u00a0In building"", ""First aid kit"", ""Carbon monoxide alarm"", ""Cable TV"", ""Wifi"", ""Cooking basics"", ""TV with standard cable"", ""Heating"", ""Cleaning products"", ""Dryer \u2013 In building""]",171439743,Nikki,2018-02-03,Belgium,3.0
44086802,0.0,74.0,74.0,2.0,1125.0,https://www.airbnb.com/rooms/44086802,Spacious appartment above the roofs in Antwerp,51.21443,4.43944,Entire rental unit,Entire home/apt,2,1.5 baths,1.0,1.0,"[""Refrigerator"", ""Elevator"", ""Kitchen"", ""Smoke alarm"", ""Stove"", ""Piano"", ""Carbon monoxide alarm"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Baking sheet"", ""Children\u2019s books and toys"", ""Toaster"", ""Luggage dropoff allowed"", ""Bed linens"", ""Sound system"", ""Freezer"", ""Iron"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Cleaning products"", ""Dining table"", ""Bathtub"", ""Portable fans"", ""Extra pillows and blankets"", ""First aid kit"", ""Wine glasses"", ""Rainpharma shampoo"", ""Heating"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Dryer"", ""Coffee maker"", ""Patio or balcony"", ""Hangers"", ""Cable TV"", ""Rainpharma body soap"", ""Board games"", ""TV with standard cable"", ""Shower gel"", ""Rainpharma conditioner""]",1548908,Matthias,2011-12-30,"Antwerp, Flemish Region, Belgium",18.0
44131326,1.0,137.67,137.67,1.0,1125.0,https://www.airbnb.com/rooms/44131326,Heerlijk logeren in een historisch pand,51.21948,4.40358,Entire townhouse,Entire home/apt,4,1.5 baths,1.0,2.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Cooking basics"", ""Wifi"", ""Dishes and silverware"", ""Baking sheet"", ""Lockbox"", ""Bed linens"", ""Dedicated workspace"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Heating"", ""Paid parking off premises"", ""Hot water"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Coffee maker"", ""Hangers"", ""Cable TV"", ""TV with standard cable""]",252601013,Deborah,2019-04-01,"Malle, Flanders, Belgium",26.0
44167876,0.0,408.0,408.0,1.0,1125.0,https://www.airbnb.com/rooms/44167876,Flat for 3,51.20799,4.38671,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,"[""Hot water"", ""Long term stays allowed"", ""Kitchen"", ""Dryer"", ""Washer"", ""Wifi"", ""TV"", ""Heating""]",352104260,Farida,2020-06-27,"Bruges, Flanders, Belgium",0.0
44171976,0.0,90.0,90.0,1.0,1125.0,https://www.airbnb.com/rooms/44171976,Tropical holiday room in the city center,51.2093,4.43107,Room in boutique hotel,Private room,2,1.5 baths,1.0,1.0,"[""Atelier Rebul  conditioner"", ""Paid street parking off premises"", ""Smoke alarm"", ""Hair dryer"", ""Outdoor furniture"", ""Atelier Rebul  body soap"", ""52\"" HDTV with Netflix, premium cable, HBO Max"", ""Private fenced garden or backyard"", ""Wifi"", ""Paid washer \u2013 In building"", ""Dishes and silverware"", ""Nespresso machine"", ""Private outdoor heated saltwater pool"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Atelier Rebul shampoo"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Central heating"", ""Essentials"", ""Long term stays allowed"", ""Outdoor dining area"", ""Cleaning products"", ""First aid kit"", ""Extra pillows and blankets"", ""Paid dryer \u2013 In building"", ""Hot water"", ""Private patio or balcony"", ""Ethernet connection"", ""Coffee maker"", ""Hangers"", ""Lock on bedroom door"", ""Air conditioning"", ""Shower gel""]",355640832,Ben,2020-07-11,"Antwerp, Flanders, Belgium",91.0
44202777,0.0,110.0,110.0,3.0,1125.0,https://www.airbnb.com/rooms/44202777,Appartement met parkeerplaats aan Park Spoor Noord,51.22926,4.42115,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""TV with Chromecast"", ""Nespresso machine"", ""Induction stove"", ""Lockbox"", ""Conditioner"", ""Washer \u2013\u00a0In unit"", ""Bed linens"", ""Freezer"", ""Body soap"", ""Iron"", ""Microwave"", ""Essentials"", ""Long term stays allowed"", ""Bathtub"", ""First aid kit"", ""Free parking on premises"", ""Heating"", ""Hot water"", ""Private patio or balcony"", ""Private entrance"", ""Fire extinguisher"", ""Dishwasher"", ""Dryer"", ""Coffee maker"", ""Hangers"", ""Shower gel""]",349847501,Inge,2020-06-13,"Antwerp, Flanders, Belgium",30.0
44241562,1.0,30.0,30.0,1.0,1125.0,https://www.airbnb.com/rooms/44241562,Studio next to the park,51.19904,4.41222,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Private entrance"", ""Long term stays allowed"", ""Wifi"", ""Kitchen"", ""Smoke alarm"", ""Hangers"", ""Air conditioning"", ""Heating"", ""Essentials""]",24515723,Valerie,2014-12-05,"Antwerp, Flanders, Belgium",4.0
50858244,1.0,39.0,39.0,1.0,365.0,https://www.airbnb.com/rooms/50858244,Space right in the city!,51.198,4.41335,Casa particular,Entire home/apt,4,1.5 baths,1.0,2.0,"[""Long term stays allowed"", ""Kitchen"", ""Outdoor dining area"", ""Washer"", ""Paid parking on premises"", ""Dedicated workspace"", ""Wifi""]",24515723,Valerie,2014-12-05,"Antwerp, Flanders, Belgium",4.0
44246368,1.0,48.0,48.0,5.0,1000.0,https://www.airbnb.com/rooms/44246368,Big 1 Bdrm Apt in Hip Marnix Place - Antwerp-Zuid,51.20979,4.39754,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Hot water"", ""Fire extinguisher"", ""Long term stays allowed"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Washer"", ""Smoke alarm"", ""First aid kit"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",233872135,Jan,2019-01-02,"Mechelen, Flanders, Belgium",4.0
53183954,1.0,87.0,87.0,28.0,365.0,https://www.airbnb.com/rooms/53183954,Hip Center Apt 2 Bed Trendy Kloosterstraat,51.21712,4.39375,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,"[""Long term stays allowed"", ""Kitchen"", ""Washer"", ""Wifi"", ""TV""]",233872135,Jan,2019-01-02,"Mechelen, Flanders, Belgium",0.0
44259047,0.0,59.33,59.33,2.0,7.0,https://www.airbnb.com/rooms/44259047,Cozy Apartment near Central Station,51.22,4.4232,Entire rental unit,Entire home/apt,4,1 bath,1.6022099447513811,2.0,"[""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Shampoo"", ""Hair dryer"", ""Stove"", ""Carbon monoxide alarm"", ""Oven"", ""Cooking basics"", ""Wifi"", ""Dishes and silverware"", ""Nespresso machine"", ""Lockbox"", ""Bed linens"", ""Freezer"", ""Dedicated workspace"", ""Essentials"", ""TV"", ""Heating"", ""Hot water"", ""Fire extinguisher"", ""Dishwasher"", ""Coffee maker"", ""Patio or balcony"", ""Hangers"", ""Shower gel""]",1864458,Folker,2012-03-05,"Antwerp, Flanders, Belgium",4.0
44293571,0.0,50.0,50.0,1.0,1125.0,https://www.airbnb.com/rooms/44293571,Nice place,51.22054,4.43427,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.4600985221674876,"[""Hot water"", ""Long term stays allowed"", ""Kitchen"", ""Smoke alarm"", ""Dedicated workspace"", ""Wifi"", ""TV"", ""Heating"", ""Essentials""]",357129063,Adama,2020-07-18,"Antwerp, Flanders, Belgium",2.0
44365573,1.0,48.0,48.0,2.0,1125.0,https://www.airbnb.com/rooms/44365573,Beleef Antwerpen als een local,51.22072,4.4412,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Refrigerator"", ""Backyard"", ""Kitchen"", ""Smoke alarm"", ""Hair dryer"", ""Outdoor furniture"", ""Dedicated workspace: office chair and desk"", ""Stove"", ""Oven"", ""Cooking basics"", ""Wifi"", ""Dishes and silverware"", ""Bed linens"", ""Essentials"", ""Long term stays allowed"", ""Bikes"", ""Dining table"", ""First aid kit"", ""TV"", ""Heating"", ""Hot water"", ""Fire extinguisher"", ""Dishwasher"", ""Coffee maker"", ""Hangers"", ""Shared patio or balcony"", ""Clothing storage: closet"", ""Cleaning products""]",11412791,Vicky,2014-01-18,"Boechout, Flanders, Belgium",17.0
44386212,1.0,1728.0,1728.0,1.0,1125.0,https://www.airbnb.com/rooms/44386212,Happert House at Vlaanderen,51.22597,4.40789,Entire villa,Entire home/apt,12,6 baths,7.0,7.0,"[""Refrigerator"", ""Private entrance"", ""Long term stays allowed"", ""Waterfront"", ""Kitchen"", ""Dishwasher"", ""Dryer"", ""Indoor fireplace"", ""Washer"", ""Coffee maker"", ""Stove"", ""Bed linens"", ""Hangers"", ""Oven"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Dishes and silverware"", ""Essentials""]",345009089,Tilly |,2020-04-30,"London, England, United Kingdom",0.0
